type,ride_id,rideable_type,started_at,ended_at,lat,lng,other_lat,other_lng,member_casual,distance,distance_from_toll_line,toll_area,days_after_toll
start,6F4FC7667E43157C,electric_bike,2024-12-02 07:45:21.196,2024-12-02 07:52:38.902,40.77748046,-73.98288594,40.78866499127883,-73.96680057048798,member,0.019591652617008636,0.0076737030988143756,true,-34
start,11E215886B11EDD2,electric_bike,2024-12-17 09:12:16.475,2024-12-17 09:20:01.274,40.7462009,-73.98855723,40.7381765,-73.97738662,member,0.013754036612278562,0.023378271447825227,false,-19
end,0C1421744B9C93A0,classic_bike,2025-01-07 23:44:50.828,2025-01-07 23:50:45.809,40.7652654,-73.98192338,40.7734066,-73.97782542,member,0.009114406925392069,0.0032292776795909204,false,2
start,12BED99C0693A004,classic_bike,2025-01-07 08:25:12.757,2025-01-07 08:32:03.344,40.768254,-73.988639,40.7575699,-73.99098507,member,0.010938648785604932,0.003056451101300873,false,2
end,CFE772E55E282268,electric_bike,2024-12-13 15:02:39.508,2024-12-13 15:14:45.788,40.770513,-73.988038,40.751551,-73.993934,member,0.01985749883545226,0.0007401927706273173,false,-23
start,59CC0D0A6FB40D94,electric_bike,2025-01-06 09:23:28.847,2025-01-06 09:31:19.384,40.76590936,-73.97634151,40.777507027547976,-73.98888587951659,member,0.01708411833025298,0.0004860109838697529,false,1
start,6D5548AD6787812B,electric_bike,2024-12-17 17:05:25.309,2024-12-17 17:20:44.773,40.76030096,-73.99884222,40.7770575,-73.97898475,casual,0.02598270092912907,0.014324586529517815,false,-19
end,7CAC917E81E7768E,electric_bike,2024-12-18 19:29:17.654,2024-12-18 19:41:45.069,40.759125,-73.962658,40.749156,-73.9916,member,0.030610787722631417,0.0014794898017878556,false,-18
start,E5CF7B40AF385F82,classic_bike,2024-12-16 20:35:45.65,2024-12-16 20:44:44.186,40.74965268472847,-73.9952078461647,40.73716919369882,-73.98122549057007,member,0.01874416752651704,0.022752935730459212,false,-20
end,0CDB39DC51ECEC20,electric_bike,2025-01-18 07:46:35.763,2025-01-18 07:51:01.939,40.74311555376486,-73.98215353488922,40.746202,-73.971822,casual,0.010782706688467663,0.02376047399877556,false,13
end,40FAF2F603519A93,classic_bike,2025-01-27 17:45:15.86,2025-01-27 18:09:07.163,40.7612274,-73.96094022,40.76471851944339,-73.96222069859505,casual,0.003718540089926055,0.0011221834940934234,true,22
start,6B4F394866E61808,electric_bike,2024-12-02 14:58:37.842,2024-12-02 15:10:23.035,40.755293,-73.967641,40.72970805644994,-73.9865979552269,member,0.03184266772641106,0.0069345135818274575,false,-34
start,23D53D28B40CC5B9,electric_bike,2025-01-16 15:30:07.951,2025-01-16 15:32:50.605,40.7687620293096,-73.95840793848038,40.77095553869235,-73.95356208096926,casual,0.005319193400340953,0.00905095471403028,true,11
end,E68722E1FA7658B0,classic_bike,2024-12-17 07:14:16.154,2024-12-17 07:30:21.943,40.76132983124814,-73.97982001304626,40.77112927,-73.95772297,member,0.024172470110431617,0.0060517356157864495,false,-19
start,B0A45B3AFE6E5A9F,electric_bike,2024-12-02 08:05:29.863,2024-12-02 08:11:23.215,40.7801839724239,-73.97728532552719,40.77515953434235,-73.98918695747852,member,0.012918739146692445,0.012324993281807346,true,-34
start,54EADEE266E0387E,electric_bike,2025-01-21 06:43:13.481,2025-01-21 06:59:46.124,40.77163851,-73.98261428,40.75022392,-73.97121414,member,0.024260005294471945,0.0023866216922144926,true,16
start,0B816085797C5EEA,classic_bike,2025-01-14 12:18:03.216,2025-01-14 12:19:31.469,40.7859201,-73.94860294,40.7877214,-73.94728331,member,0.0022329588054658812,0.028661309745198447,true,9
start,3B85068B0FA5E0F6,classic_bike,2025-01-29 18:49:38.221,2025-01-29 18:56:17.828,40.76095756,-73.96724467,40.76695317,-73.98169333,member,0.015643245029969752,0.0015539826152877957,false,24
start,AD5C565DF7456C7E,classic_bike,2024-12-03 09:04:16.917,2024-12-03 09:11:03.954,40.74394314,-73.97966069,40.75118387463277,-73.97138714790344,member,0.010994532134011269,0.02203696582235731,false,-33
start,E89664E0671358E3,electric_bike,2025-01-28 17:03:14.272,2025-01-28 17:07:58.297,40.751551,-73.993934,40.75929124,-73.98859651,member,0.009402133521588888,0.020510525100891255,false,23
start,17DBB2A1AF51E2E1,classic_bike,2024-12-11 11:52:34.424,2024-12-11 12:01:12.523,40.768254,-73.988639,40.75992262,-73.97648516,casual,0.014735254305585562,0.003056451101300873,false,-25
end,28396A484F7F6E2A,electric_bike,2025-01-23 07:04:46.029,2025-01-23 07:13:48.488,40.76167,-73.98256,40.78476,-73.969862,member,0.026351229648724866,0.00679264274596174,false,18
end,D345147DA5D11550,electric_bike,2024-12-06 06:50:28.647,2024-12-06 06:57:06.022,40.77314236,-73.95856158,40.76712840349542,-73.96224617958069,member,0.007052938884539638,0.013034510332892919,true,-30
end,2371AA0440995A79,electric_bike,2024-12-22 10:24:22.229,2024-12-22 10:27:42.93,40.7457121,-73.98194829,40.75038009,-73.98338988,member,0.004885520685475692,0.021285046836752985,false,-14
end,B1246E287DCCAE28,electric_bike,2025-01-12 10:04:49.663,2025-01-12 10:11:15.28,40.752062307,-73.9816324043,40.74665,-73.99392,member,0.013426767114572217,0.015302686800482737,false,7
end,A76D854EC25ACFE9,electric_bike,2024-12-25 16:11:31.039,2024-12-25 16:22:57.826,40.7597108,-73.97402311,40.74765947,-73.98490707,member,0.016238692682925108,0.005314249599366229,false,-11
end,99FC2DC08CA1D9EC,classic_bike,2025-01-27 09:06:41.319,2025-01-27 09:17:20.818,40.752062307,-73.9816324043,40.74649996333341,-73.99732626293645,member,0.01665043140480835,0.015302686800482737,false,22
end,247C5454D56854E2,electric_bike,2024-12-06 13:42:35,2024-12-06 13:46:44.335,40.76269882,-73.99301222,40.76017739537783,-73.98486793041229,member,0.008525669182748165,0.009867079617571405,false,-30
end,9A90C1F09D9E904A,electric_bike,2025-01-01 14:16:47.798,2025-01-01 15:58:30.724,40.7734066,-73.97782542,40.74288,-73.89283,casual,0.09031109969730326,0.005862075465261941,true,-4
start,7433EED8D3A0A2EF,classic_bike,2024-12-13 16:09:27.473,2024-12-13 16:40:42.043,40.753773368360385,-73.99937599897385,40.76879,-73.9614,member,0.04083718555265222,0.02055454467916928,false,-23
end,8CC64560F2152532,electric_bike,2024-12-17 13:51:30.456,2024-12-17 13:54:40.627,40.7505853470215,-73.9946848154068,40.74964,-73.98805,member,0.00670182486143462,0.021690801283073293,false,-19
end,78A70DC6A175163B,electric_bike,2024-12-30 22:28:14.497,2024-12-30 22:38:31.981,40.752062307,-73.9816324043,40.756951,-73.982631,casual,0.004989640530166715,0.015302686800482737,false,-6
end,7C7956AE84DD7017,electric_bike,2025-01-13 16:53:05.914,2025-01-13 17:01:31.348,40.763954,-73.9646,40.77515953434235,-73.98918695747852,member,0.027020038452010543,0.0022296598844910418,true,8
end,B6D87FD72779F879,classic_bike,2024-12-20 16:43:55.467,2024-12-20 16:53:51.289,40.77862688,-73.95772073,40.76500525,-73.95818491,member,0.013629536563257803,0.018420012302970547,true,-16
end,3DD1FD150DD116EC,electric_bike,2024-12-10 08:35:31.172,2024-12-10 08:43:16.837,40.752568,-73.996765,40.7575699,-73.99098507,member,0.007643729090893163,0.02066180823538645,false,-26
end,4D365D9AF571AF53,electric_bike,2025-01-26 21:54:27.788,2025-01-26 22:12:58.207,40.76341379,-73.99667444,40.74299,-73.97711,member,0.0282824770923307,0.010617121041420919,false,21
start,5C3A66F4892D560C,classic_bike,2025-01-17 11:39:11.746,2025-01-17 11:47:38.837,40.777507027547976,-73.98888587951659,40.76030096,-73.99884222,member,0.019879071313496904,0.005388330424061522,true,12
end,495562E26183719F,classic_bike,2025-01-23 11:33:17.412,2025-01-23 11:36:16.389,40.77095553869235,-73.95356208096926,40.77314236,-73.95856158,member,0.005456846890823221,0.012941632061782926,true,18
end,3D4D24406042E226,electric_bike,2025-01-31 11:01:16.082,2025-01-31 11:07:54.231,40.75640548,-73.9900262,40.76695317,-73.98169333,member,0.013442116156808131,0.014525768495968136,false,26
end,2ED620F7FF3D6585,electric_bike,2025-01-14 17:22:00.063,2025-01-14 17:26:51.604,40.75510267,-73.97498696,40.76095756,-73.96724467,member,0.009706842501872573,0.009938264853533553,false,9
end,AD0C615C3530F839,electric_bike,2025-01-23 12:43:51.605,2025-01-23 12:49:15.406,40.76931,-73.98464,40.76800889305947,-73.96845281124115,member,0.01623939528385478,0.000542286170180981,false,18
end,AE417C24B2A2E687,electric_bike,2025-01-30 19:09:23.406,2025-01-30 19:13:03.901,40.775744,-73.9563752,40.76712840349542,-73.96224617958069,member,0.010425780755736715,0.016277347842645663,true,25
end,64F141B6C63ECF4E,electric_bike,2024-12-13 11:48:49.515,2024-12-13 11:51:45.294,40.746202,-73.971822,40.741723510974715,-73.97809267044067,member,0.0077057233096619535,0.016934427684927464,false,-23
end,F4E86B7320CC2B59,electric_bike,2024-12-09 06:00:24.053,2024-12-09 06:04:33.509,40.763189,-73.978434,40.75724567911726,-73.97805914282799,member,0.005955130646305469,0.0038022715129793867,false,-27
start,1CB2784BA874F22F,classic_bike,2024-12-31 16:14:40.968,2024-12-31 16:21:00.751,40.74487634,-73.99529885,40.7390169121,-74.0026376103,member,0.009390968962581278,0.02719616661401986,false,-5
end,0B3C7327B32ABA79,classic_bike,2024-12-26 17:47:17.45,2024-12-26 17:53:39.571,40.7454973,-74.00197139,40.73652889,-74.00618026,member,0.009906914989283585,0.0291919029036113,false,-10
end,2F9AD46148B7A509,electric_bike,2024-12-08 13:51:00.932,2024-12-08 13:55:04.139,40.76727216,-73.99392888,40.76171227910671,-73.98655101656914,casual,0.009238243575051194,0.005999142777996092,false,-28
start,D1EEE3392421A934,electric_bike,2025-01-04 17:13:26.725,2025-01-04 17:30:35.607,40.763604677958625,-73.98917958140373,40.77391390238118,-73.9543953537941,member,0.03627978222913536,0.00755553094850924,false,-1
start,ED79F305DF54B378,electric_bike,2024-12-13 22:45:38.258,2024-12-13 22:55:17.562,40.76471851944339,-73.96222069859505,40.74299,-73.97711,member,0.02634046038947148,0.0038512496571755828,true,-23
start,F5E96636A7E3D77B,electric_bike,2024-12-31 11:34:36.391,2024-12-31 12:10:03.464,40.759125,-73.962658,40.71816969454208,-73.95520135760307,member,0.04162857865682297,0.0014794898017878556,false,-5
start,0B91B38E7B96C78E,classic_bike,2024-12-07 23:23:08.684,2024-12-07 23:46:33.624,40.756403523272496,-73.99410143494606,40.756403523272496,-73.99410143494606,member,0.0,0.01609648263206924,false,-29
start,E5DAF5ACF3021BA7,electric_bike,2024-12-16 20:57:09.943,2024-12-16 21:08:41.629,40.75776935448309,-73.97929430007935,40.76030096,-73.99884222,member,0.019711169415272966,0.009135387374894945,false,-20
end,0FD25E7CE3511A08,electric_bike,2024-12-26 01:10:57.445,2024-12-26 01:16:00.247,40.74311555376486,-73.98215353488922,40.73127,-73.98849,casual,0.013433835420170355,0.02376047399877556,false,-10
start,A6CAC78AEE492489,classic_bike,2025-01-06 08:04:38.81,2025-01-06 08:14:43.893,40.76727216,-73.99392888,40.746872,-74.00821,member,0.024902146824720844,0.005999142777996092,false,1
end,2E3B49CC64E83619,electric_bike,2024-12-07 08:47:45.609,2024-12-07 08:51:39.981,40.77163851,-73.98261428,40.76344058,-73.98268129,member,0.008198203865788125,0.0023866216922144926,true,-29
end,3FC755DB25C9CC42,classic_bike,2025-01-24 21:19:30.079,2025-01-24 21:22:54.546,40.74731,-73.95451,40.74232744,-73.95411749,member,0.004997996423940063,0.012464558556163512,false,19
start,5F28EA88B9DC5AC5,electric_bike,2025-01-31 07:49:15.614,2025-01-31 07:56:36.489,40.76019252,-73.9912551,40.76302594280519,-73.97209525108337,member,0.01936822385509515,0.011503733578780281,false,26
end,45C90AE4C9CD18A9,electric_bike,2024-12-07 00:16:24.243,2024-12-07 00:22:45.316,40.74394314,-73.97966069,40.73139303364151,-73.98286700248718,member,0.01295320845871151,0.02203696582235731,false,-29
end,4F502C39D15DA2ED,electric_bike,2024-12-12 18:12:46.563,2024-12-12 18:17:04.916,40.750756,-73.978326,40.75724567911726,-73.97805914282799,member,0.006495163415591224,0.01523538760582733,false,-24
end,DD09206F6AF253A5,classic_bike,2025-01-10 13:15:39.282,2025-01-10 13:25:38.812,40.7770575,-73.97898475,40.7937704,-73.971888,member,0.018157226852479093,0.008785247195848372,true,5
end,F295ED251D70149F,electric_bike,2025-01-14 17:50:12.892,2025-01-14 17:58:46.344,40.75898481399634,-73.99379968643188,40.73971301,-73.99456405,member,0.019286956238286572,0.013597982583127034,false,9
start,71B61F8E84662A19,electric_bike,2025-01-02 13:54:06.767,2025-01-02 14:05:01.692,40.77748046,-73.98288594,40.781410700190015,-73.95595908164978,member,0.027212175373610998,0.0076737030988143756,true,-3
start,A7B0E705017B9B33,electric_bike,2024-12-04 15:41:05.883,2024-12-04 15:46:36.676,40.77492513,-73.98266566,40.7770575,-73.97898475,member,0.0042539511333573,0.005400136431674764,true,-32
start,1816E03BD22BDC4F,electric_bike,2025-01-29 07:28:46.869,2025-01-29 07:34:05.07,40.75110165,-73.94073717,40.74431,-73.92601,member,0.01621776944994179,0.019614749704523926,false,24
start,8757C0ED6605617A,classic_bike,2024-12-16 07:26:56.109,2024-12-16 07:32:15.803,40.7727966,-73.95577801,40.7724607,-73.9468208,member,0.008963505999004836,0.013787036035543198,true,-20
start,E103C8D922761B37,electric_bike,2024-12-15 23:41:41.945,2024-12-15 23:53:00.339,40.77748046,-73.98288594,40.78115276427915,-73.94963040947914,member,0.033457676681781255,0.0076737030988143756,true,-21
end,168A6E0F41A05DE4,electric_bike,2024-12-11 08:00:37.049,2024-12-11 08:08:46.167,40.75510267,-73.97498696,40.73795,-73.98509,member,0.019906921041955156,0.009938264853533553,false,-25
start,7A75B8C0D67A0272,electric_bike,2024-12-29 14:32:39.945,2024-12-29 14:39:13.747,40.76030096,-73.99884222,40.74965268472847,-73.9952078461647,member,0.011251419440811749,0.014324586529517815,false,-7
start,506F27D300A74449,electric_bike,2025-01-06 15:53:53.695,2025-01-06 15:58:56.118,40.7770575,-73.97898475,40.76695317,-73.98169333,member,0.01046106545076858,0.008785247195848372,true,1
start,0FEA8AE87B138E4D,electric_bike,2024-12-14 11:02:15.456,2024-12-14 11:20:59.139,40.7724607,-73.9468208,40.76340613,-73.97722479,member,0.03172361653098278,0.0178825766580244,true,-22
end,6C770B122A157099,classic_bike,2025-01-14 18:14:17.548,2025-01-14 18:30:31.169,40.7667405590595,-73.9790689945221,40.742684734875695,-73.98671329021454,member,0.02524119517367646,0.000768921968531977,false,9
end,A16EDB3060EE50BD,classic_bike,2025-01-09 19:10:43.602,2025-01-09 19:15:16.676,40.78275,-73.97137,40.78839,-73.9747,member,0.006549694649373499,0.016970554951599444,true,4
start,BE340F7DBAB25806,electric_bike,2024-12-30 14:34:35.787,2024-12-30 14:53:48.757,40.773763,-73.96222088,40.7390169121,-74.0026376103,member,0.053299181161602684,0.012198533795181557,true,-6
start,AF35D426B4442C7C,classic_bike,2025-01-29 09:27:57.254,2025-01-29 09:48:53.054,40.77966809007312,-73.98093044757842,40.75354681867074,-73.97896572947502,member,0.026195055581209777,0.010445553085187551,true,24
end,41475BFDB0E8AF85,electric_bike,2024-12-07 12:48:26.207,2024-12-07 12:53:30.702,40.7667405590595,-73.9790689945221,40.76800889305947,-73.96845281124115,member,0.010691679876899717,0.000768921968531977,false,-29
start,E6D89F4ED622DCE6,classic_bike,2024-12-28 17:17:58.373,2024-12-28 17:21:11.291,40.74311555376486,-73.98215353488922,40.73912601,-73.97973776,member,0.004663949803234619,0.02376047399877556,false,-8
start,224E4176F4BEABBC,electric_bike,2024-12-30 16:29:05.452,2024-12-30 16:31:43.984,40.752062307,-73.9816324043,40.74901271,-73.98848395,member,0.007499581344423469,0.015302686800482737,false,-6
start,995AC6CC58DD8A3C,electric_bike,2024-12-06 18:36:16.805,2024-12-06 18:46:48.193,40.75828065,-73.97069431,40.764734200065185,-73.99194359779358,member,0.022207668499376467,0.00535262585723873,false,-30
start,E854DED610BAA5FB,electric_bike,2025-01-14 07:06:32.924,2025-01-14 07:09:23.851,40.77966809007312,-73.98093044757842,40.777507027547976,-73.98888587951659,member,0.00824373025762438,0.010445553085187551,true,9
start,5C170DC7275857CF,electric_bike,2025-01-28 09:22:39.51,2025-01-28 09:28:56.028,40.76712840349542,-73.96224617958069,40.77391390238118,-73.9543953537941,member,0.010376823245101119,0.006065575881621236,true,23
end,D0BD7C51669F6EF4,classic_bike,2025-01-15 18:35:26.33,2025-01-15 18:44:06.928,40.76227205,-73.98788205,40.74901271,-73.98848395,member,0.013272994418952523,0.008285911812746639,false,10
start,4F0D21544D162D05,electric_bike,2025-01-12 12:23:00.575,2025-01-12 12:35:38.491,40.74964,-73.98805,40.76590936,-73.97634151,member,0.020044470880765868,0.02000897249037263,false,7
start,47500D80991BE571,electric_bike,2024-12-09 09:29:53.714,2024-12-09 09:41:43.778,40.7691572,-73.96703464,40.75001986,-73.96905301,member,0.019243482006448837,0.006094507662029622,true,-27
end,E1FAA18221E01FEC,classic_bike,2024-12-07 07:56:23.514,2024-12-07 08:01:23.587,40.77801203,-73.95407149,40.77391390238118,-73.9543953537941,member,0.004110904734634589,0.019257459602820114,true,-29
end,1CD7FF3B68AD5A43,electric_bike,2024-12-01 09:06:45.994,2024-12-01 09:19:22.694,40.75461,-73.99177,40.72746420692392,-73.97950418293476,member,0.029788325733537614,0.016854195774139717,false,-35
end,45EE21C21B698658,classic_bike,2025-01-28 13:40:48.95,2025-01-28 14:09:02.385,40.75022392,-73.97121414,40.7829391,-73.9786517,member,0.0335499672307706,0.01298848993971431,false,23
end,8BEDE62E29F5AD49,classic_bike,2024-12-03 13:31:17.822,2024-12-03 13:49:50.61,40.7691572,-73.96703464,40.7505853470215,-73.9946848154068,member,0.03330834614750836,0.006094507662029622,true,-33
end,E263177EC5DE5309,electric_bike,2025-01-10 07:37:00.244,2025-01-10 07:50:34.829,40.777507027547976,-73.98888587951659,40.7546011026,-73.971878855,member,0.028529288119933584,0.005388330424061522,true,5
end,96AA09E795958B28,classic_bike,2025-01-17 07:03:21.226,2025-01-17 07:17:28.633,40.78232260730881,-73.95987510681152,40.7667405590595,-73.9790689945221,member,0.02472257173292759,0.021001477112702314,true,12
end,2B5BC5B36B41CDCF,classic_bike,2025-01-06 06:20:22.993,2025-01-06 06:28:38.846,40.75001986,-73.96905301,40.75640548,-73.9900262,member,0.02192375062713321,0.012344816788168221,false,1
start,689A765337409AC6,electric_bike,2025-01-06 07:26:19.196,2025-01-06 07:32:23.868,40.74964,-73.98805,40.751396,-74.005226,member,0.0172655295893213,0.02000897249037263,false,1
end,6C0313E719E96C65,electric_bike,2024-12-31 23:43:25.699,2024-12-31 23:52:05.703,40.76340613,-73.97722479,40.76153045158114,-73.99007007479668,member,0.012981506501129737,0.003136348495820902,false,-5
end,56BBBED2099B79D0,electric_bike,2025-01-30 19:06:18.934,2025-01-30 19:10:05.235,40.7575699,-73.99098507,40.76030096,-73.99884222,member,0.00831826273005463,0.013820250644856936,false,25
end,E3460523B735AF8E,electric_bike,2024-12-24 18:43:30.141,2024-12-24 18:56:56.074,40.76500525,-73.95818491,40.73031071000895,-73.98047178983688,member,0.04123610212003948,0.005669601656508555,true,-12
end,2A58B935A04E70EB,electric_bike,2024-12-14 04:38:36.912,2024-12-14 04:47:57.611,40.76313,-73.96527,40.74901271,-73.98848395,member,0.027169566642594557,0.0012112312102649009,true,-22
start,2706D0383CF82143,classic_bike,2024-12-23 13:53:02.463,2024-12-23 14:02:06.059,40.74395411,-73.99144871,40.75038009,-73.98338988,member,0.010307180018282118,0.026565063531921895,false,-13
end,2C7EA7FE346FEA17,electric_bike,2024-12-02 17:50:23.54,2024-12-02 17:55:22.657,40.7728384,-73.94989233,40.78115276427915,-73.94963040947914,member,0.008318488788576403,0.0163319132850031,true,-34
end,7584CFE607469E7F,electric_bike,2025-01-30 17:40:27.656,2025-01-30 17:45:42.125,40.75660359,-73.9979009,40.77237,-73.99005,member,0.01761295872641447,0.017374577254078788,false,25
start,5BDFC055224DC3C3,electric_bike,2024-12-01 19:46:30.422,2024-12-01 20:00:32.686,40.74322681432173,-73.97449783980846,40.75325964,-73.94335788,member,0.032716275582097894,0.020710454033007628,false,-35
start,00A07D03FF0162C9,electric_bike,2025-01-14 21:28:59.305,2025-01-14 21:32:45.512,40.743366080270214,-73.95960688591003,40.74232744,-73.95411749,member,0.00558679166140985,0.015724214765871346,false,9
start,485E6C6C88A1DFBD,electric_bike,2025-01-11 17:55:54.937,2025-01-11 17:59:59.645,40.77237,-73.99005,40.77163851,-73.98261428,member,0.007471613583312728,0.00019908243568427105,true,6
start,2F58BC657B73A1DB,electric_bike,2025-01-06 17:16:11.699,2025-01-06 17:18:26.83,40.76931,-73.98464,40.77003010255044,-73.9819684624672,member,0.0027668864220176453,0.000542286170180981,false,1
end,F14E8D524875C0F9,classic_bike,2025-01-18 21:03:50.087,2025-01-18 21:07:51.101,40.76669671,-73.99061728,40.76153045158114,-73.99007007479668,member,0.005195157320523231,0.005255318993144481,false,13
end,E57BA4828F87510C,electric_bike,2024-12-17 19:45:08.197,2024-12-17 19:51:09.989,40.75513557,-73.98658032,40.762009,-73.996975,member,0.012461677746891811,0.014371181507678943,false,-19
start,1D9A1825EFAF9F36,electric_bike,2024-12-12 06:20:39.534,2024-12-12 06:28:13.979,40.74901271,-73.98848395,40.757334,-73.974235,member,0.01650080129468981,0.020754977158016528,false,-24
end,0F2B49721B0F9F68,electric_bike,2024-12-14 18:48:46.972,2024-12-14 19:00:13.6,40.7869946,-73.94164802,40.759125,-73.962658,member,0.034901774507331805,0.03270739546525016,true,-22
end,59D44049F8372574,electric_bike,2024-12-02 17:36:30.27,2024-12-02 17:48:15.329,40.747832605837715,-74.0005722643582,40.72019521437465,-74.0103006362915,member,0.029299601146697166,0.026497953039215098,false,-34
end,EF4ADD853555F864,electric_bike,2024-12-05 15:02:13.882,2024-12-05 15:19:55.777,40.7801839724239,-73.97728532552719,40.7801839724239,-73.97728532552719,member,0.0,0.012324993281807346,true,-31
start,066DD7276F219D12,electric_bike,2025-01-07 15:37:29.614,2025-01-07 15:41:10.031,40.75527307,-73.98316936,40.74765947,-73.98490707,member,0.00780938800445259,0.012931107971364647,false,2
start,04B8F7ABD3A1CE75,electric_bike,2025-01-17 09:01:20.519,2025-01-17 09:13:32.134,40.74395411,-73.99144871,40.744219,-73.97121214,casual,0.020238303586930843,0.026565063531921895,false,12
start,0D59BB5D0B91C524,electric_bike,2025-01-26 11:49:39.093,2025-01-26 12:10:33.752,40.7785669,-73.97754961,40.726378,-74.000472,member,0.057001028468991626,0.010730815059464958,true,21
end,782EABB6B79E9E46,electric_bike,2024-12-27 06:49:17.118,2024-12-27 06:54:52.377,40.75929124,-73.98859651,40.75323098,-73.97032517,casual,0.01925015887371327,0.011312025289601534,false,-9
end,7D2539B3DEB953EE,electric_bike,2024-12-19 16:43:27.691,2024-12-19 16:47:53.902,40.764734200065185,-73.99194359779358,40.765959181657976,-73.98313522338867,member,0.008893145650426681,0.007577177157646943,false,-17
end,75E242674CEBF8DE,electric_bike,2024-12-19 09:18:55.486,2024-12-19 09:33:25.677,40.75527307,-73.98316936,40.71688538495366,-74.00650128722191,member,0.04492207910487944,0.012931107971364647,false,-17
start,49001808AD124B04,classic_bike,2024-12-18 13:54:04.855,2024-12-18 13:58:39.957,40.77632142182271,-73.96427392959595,40.7727966,-73.95577801,member,0.009198098643882255,0.0137693634167768,true,-18
start,892B323042B2E3DC,electric_bike,2025-01-15 18:08:06.428,2025-01-15 18:13:51.455,40.755293,-73.967641,40.761865,-73.977242,member,0.011634877953809722,0.0069345135818274575,false,10
end,B01FA90848EBC3D3,electric_bike,2025-01-23 17:17:15.106,2025-01-23 17:25:17.935,40.762009,-73.996975,40.7770575,-73.97898475,member,0.023454348153655137,0.012029344621758455,false,18
start,8F50AD9B303B571B,electric_bike,2024-12-21 14:58:19.293,2024-12-21 15:10:44.08,40.7829391,-73.9786517,40.7817212,-73.94594,member,0.03273436416520831,0.01434172733527558,true,-15
start,DCA05038402CC249,classic_bike,2024-12-14 00:28:57.814,2024-12-14 00:31:57.516,40.752762088742045,-73.99280458705107,40.75640548,-73.9900262,member,0.0045818920179393615,0.018957976010000842,false,-22
start,4920CC38B15892C6,electric_bike,2025-01-01 01:55:29.558,2025-01-01 01:59:10.301,40.763604677958625,-73.98917958140373,40.756403523272496,-73.99410143494606,member,0.008722457859209387,0.00755553094850924,false,-4
end,5F8816D0C19951F4,electric_bike,2025-01-20 17:12:25.676,2025-01-20 17:16:13.336,40.770513,-73.988038,40.765959181657976,-73.98313522338867,member,0.006691373550533415,0.0007401927706273173,false,15
end,868783B49529EFAF,classic_bike,2025-01-04 14:29:36.026,2025-01-04 14:42:06.912,40.773763,-73.96222088,40.75763227739443,-73.96930575370789,member,0.017618048905443905,0.012198533795181557,true,-1
end,7E73456BE0BEF27E,classic_bike,2024-12-31 13:51:27.242,2024-12-31 13:59:34.595,40.75516719072139,-74.00059908628464,40.763604677958625,-73.98917958140373,member,0.014198460571610194,0.019739026197957348,false,-5
end,3C3AC0E284560BDA,electric_bike,2024-12-03 22:06:43.088,2024-12-03 22:12:22.422,40.76604,-73.98737,40.77748046,-73.98288594,member,0.012287836225114167,0.004611254181768487,false,-33
end,75A2829EF1261924,classic_bike,2024-12-15 01:32:44.6,2024-12-15 01:40:12.114,40.770513,-73.988038,40.76341379,-73.99667444,member,0.01117975306067893,0.0007401927706273173,false,-21
start,91AC88BA4EF28EAE,electric_bike,2025-01-29 17:29:21.068,2025-01-29 17:35:24.223,40.74395411,-73.99144871,40.751396,-74.005226,member,0.01565871790779972,0.026565063531921895,false,24
end,63BFBD7DAAC922FA,electric_bike,2025-01-12 17:20:17.533,2025-01-12 17:25:21.334,40.74718234,-73.9432635,40.756351,-73.936515,member,0.01138448850171195,0.019449979999103,false,7
start,B9F0CCFA94F415AF,classic_bike,2025-01-23 07:33:21.525,2025-01-23 07:57:43.41,40.778301,-73.9488134,40.73716919369882,-73.98122549057007,casual,0.0523676341333057,0.021614195366930003,true,18
end,5DA26B8EAEC59804,electric_bike,2025-01-17 09:56:40.917,2025-01-17 10:10:45.475,40.7817212,-73.94594,40.812299,-73.92037,member,0.039860089724429434,0.02598729536985583,true,12
start,B892E11D785FABC7,classic_bike,2025-01-21 08:42:11.471,2025-01-21 09:02:16.925,40.763604677958625,-73.98917958140373,40.737006,-73.990134,member,0.026615795761229844,0.00755553094850924,false,16
start,879EC8603CC623B7,electric_bike,2025-01-18 13:42:58.176,2025-01-18 13:54:38.836,40.759125,-73.962658,40.76535380385866,-73.93986314535141,member,0.02363056063575808,0.0014794898017878556,false,13
end,E953D20A4C0738D7,electric_bike,2025-01-21 11:03:53.424,2025-01-21 11:10:06.794,40.74311555376486,-73.98215353488922,40.74965268472847,-73.9952078461647,member,0.01459962753334962,0.02376047399877556,false,16
start,2D0BA079DE894692,classic_bike,2024-12-19 07:50:27.352,2024-12-19 08:05:56.787,40.75676475086503,-73.99971440439913,40.721319,-74.010065,member,0.036926089471788014,0.01792401200466834,false,-17
start,F56E1C3D2C6B487F,classic_bike,2024-12-10 09:46:08.063,2024-12-10 10:02:58.851,40.76604,-73.98737,40.75001986,-73.96905301,member,0.024334276407561903,0.004611254181768487,false,-26
end,C8A9C624A1289FD4,classic_bike,2025-01-15 15:36:13.52,2025-01-15 15:40:45.712,40.74475148,-73.99915362,40.74487634,-73.99529885,member,0.0038567916423536647,0.02879543502868218,false,10
